taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
660,619,0,619,2024-06-07T17:14:31.634GMT,7,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1509000,4,3109000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5910,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
2002,1961,0,1961,2024-06-07T17:14:33.715GMT,5,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,608000,2,2008000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5923,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
998,957,0,957,2024-06-07T17:14:32.653GMT,33,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,583000,2,1403000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8.0
411,370,0,370,2024-06-07T17:14:30.927GMT,12,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,765000,7,2087000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5887,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1345,1304,0,1304,2024-06-07T17:14:33.064GMT,13,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,802000,2,1507000,4834,0,6,0,0,0,0,0,0,0,0,10,0,0,0,5609,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
988,947,0,947,2024-06-07T17:14:32.647GMT,31,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,1139000,6,1538000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5597,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8.0
1433,1392,0,1392,2024-06-07T17:14:33.162GMT,7,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,662000,3,1831000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5596,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
116,75,0,75,2024-06-07T17:14:29.890GMT,24,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,708000,15,3913000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5991,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
243,202,0,202,2024-06-07T17:14:30.542GMT,24,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,721000,15,3222000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5932,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
1405,1364,0,1364,2024-06-07T17:14:33.141GMT,5,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],0,822000,2,1441000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5936,999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
1943,1902,0,1902,2024-06-07T17:14:33.668GMT,7,driver,192.168.0.28,SUCCESS,PROCESS_LOCAL,False,[],1,787000,2,1369000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5920,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
