taskId,index,attempt,partitionId,launchTime,duration,executorId,host,status,taskLocality,speculative,accumulatorUpdates,taskMetrics_executorDeserializeTime,taskMetrics_executorDeserializeCpuTime,taskMetrics_executorRunTime,taskMetrics_executorCpuTime,taskMetrics_resultSize,taskMetrics_jvmGcTime,taskMetrics_resultSerializationTime,taskMetrics_memoryBytesSpilled,taskMetrics_diskBytesSpilled,taskMetrics_peakExecutionMemory,taskMetrics_inputMetrics_bytesRead,taskMetrics_inputMetrics_recordsRead,taskMetrics_outputMetrics_bytesWritten,taskMetrics_outputMetrics_recordsWritten,taskMetrics_shuffleReadMetrics_remoteBlocksFetched,taskMetrics_shuffleReadMetrics_localBlocksFetched,taskMetrics_shuffleReadMetrics_fetchWaitTime,taskMetrics_shuffleReadMetrics_remoteBytesRead,taskMetrics_shuffleReadMetrics_remoteBytesReadToDisk,taskMetrics_shuffleReadMetrics_localBytesRead,taskMetrics_shuffleReadMetrics_recordsRead,taskMetrics_shuffleReadMetrics_remoteReqsDuration,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_corruptMergedBlockChunks,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_mergedFetchFallbackCount,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBlocksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedChunksFetched,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_localMergedBytesRead,taskMetrics_shuffleReadMetrics_shufflePushReadMetrics_remoteMergedReqsDuration,taskMetrics_shuffleWriteMetrics_bytesWritten,taskMetrics_shuffleWriteMetrics_writeTime,taskMetrics_shuffleWriteMetrics_recordsWritten,schedulerDelay,gettingResultTime,stage_uid
635,594,0,594,2024-06-07T20:56:17.837GMT,7,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,769000,3,1546000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5609,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1473,1432,0,1432,2024-06-07T20:56:19.729GMT,6,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,683000,3,1497000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5595,998,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
532,491,0,491,2024-06-07T20:56:17.602GMT,13,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],2,1494000,7,3360000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5600,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1065,1024,0,1024,2024-06-07T20:56:19.034GMT,54,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],16,2547000,32,4790000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5962,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.0
2040,1999,0,1999,2024-06-07T20:56:20.600GMT,32,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,1061000,15,2808000,4834,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5928,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8.0
696,655,0,655,2024-06-07T20:56:17.872GMT,48,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,727000,40,2224000,4791,11,0,0,0,0,0,0,0,0,0,10,0,0,0,5917,999,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8.0
720,679,0,679,2024-06-07T20:56:17.930GMT,12,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,675000,3,2099000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5913,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8.0
1165,1124,0,1124,2024-06-07T20:56:19.463GMT,8,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,798000,6,2335000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5913,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
955,914,0,914,2024-06-07T20:56:18.790GMT,17,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],2,872000,7,1840000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5928,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8.0
2021,1980,0,1980,2024-06-07T20:56:20.536GMT,59,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],15,1534000,29,3646000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5947,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8.0
1346,1305,0,1305,2024-06-07T20:56:19.600GMT,10,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,824000,4,1199000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5918,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
1610,1569,0,1569,2024-06-07T20:56:19.877GMT,8,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,751000,3,1403000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5600,999,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
94,53,0,53,2024-06-07T20:56:15.933GMT,90,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],13,3331000,29,5700000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5937,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,8.0
796,755,0,755,2024-06-07T20:56:18.110GMT,94,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],4,1071000,61,9102000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5933,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,8.0
283,242,0,242,2024-06-07T20:56:16.643GMT,35,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],5,1133000,21,2923000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
886,845,0,845,2024-06-07T20:56:18.515GMT,63,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],7,1137000,33,4576000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5985,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8.0
1742,1701,0,1701,2024-06-07T20:56:20.144GMT,4,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,612000,2,1202000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5605,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.0
928,887,0,887,2024-06-07T20:56:18.725GMT,41,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],2,1257000,29,3870000,4834,0,4,0,0,0,0,0,0,0,0,10,0,0,0,5599,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8.0
415,374,0,374,2024-06-07T20:56:17.215GMT,65,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],37,3669000,24,4691000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5594,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1093,1052,0,1052,2024-06-07T20:56:19.250GMT,75,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],8,2086000,53,7263000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8.0
1930,1889,0,1889,2024-06-07T20:56:20.473GMT,6,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,619000,2,1660000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5944,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
395,354,0,354,2024-06-07T20:56:17.075GMT,29,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],2,998000,18,4364000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5959,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
624,583,0,583,2024-06-07T20:56:17.829GMT,9,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,701000,5,1854000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5940,999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
839,798,0,798,2024-06-07T20:56:18.336GMT,24,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],2,869000,15,3527000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5602,999,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8.0
728,687,0,687,2024-06-07T20:56:17.943GMT,9,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,1524000,4,1655000,4791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5926,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
740,699,0,699,2024-06-07T20:56:17.954GMT,20,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],1,1147000,13,3380000,4834,0,2,0,0,0,0,0,0,0,0,10,0,0,0,5904,999,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.0
1236,1195,0,1195,2024-06-07T20:56:19.507GMT,10,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,666000,5,2001000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5982,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.0
987,946,0,946,2024-06-07T20:56:18.821GMT,17,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,651000,14,2377000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5949,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.0
1352,1311,0,1311,2024-06-07T20:56:19.607GMT,12,driver,192.168.0.30,SUCCESS,PROCESS_LOCAL,False,[],0,648000,3,1014000,4748,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5961,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8.0
